Document : 1

Topic 15:	6.213159586848109e-49
Topic 16:	2.7086952666810816e-76
Topic 17:	2.7086952666810816e-76
Topic 18:	2.7086952666810816e-76
Topic 19:	2.7086952666810816e-76


Document : 4

Topic 0:	8.10699383245682e-41
Topic 1:	8.10699383245682e-41
Topic 2:	8.10699383245682e-41
Topic 3:	2.2948899570854712e-17
Topic 4:	8.10699383245682e-41
Topic 5:	8.10699383245682e-41
Topic 6:	1.5867787364687782e-29
Topic 7:	8.10699383245682e-41
Topic 8:	8.10699383245682e-41
Topic 9:	8.10699383245682e-41
Topic 10:	8.10699383245682e-41
Topic 11:	8.10699383245682e-41
Topic 12:	8.10699383245682e-41
Topic 13:	0.7310585786300049
Topic 14:	8.10699383245682e-41
Topic 15:	0.2689414213699951
Topic 16:	2.2037094018196927e-40
Topic 17:	8.10699383245682e-41
Topic 18:	8.10699383245682e-41
Topic 19:	8.10699383245682e-41


Document : 5

Topic 0:	3.0482349509718567e-83
Topic 1:	3.0482349509718567e-83
Topic 2:	3.0482349509718567e-83
Topic 3:	1.0
Topic 4:	3.0482349509718567e-83
Topic 5:	8.285961676100547e-83
Topic 6:	3.0482349509718567e-83
Topic 7:	3.0482349509718567e-83
Topic 8:	4.590938473882946e-48
Topic 9:	3.0482349509718567e-83
Topic 10:	3.0482349509718567e-83
Topic 11:	3.0482349509718567e-83
Topic 12:	3.0482349509718567e-83
Topic 13:	3.0482349509718567e-83
Topic 14:	3.0482349509718567e-83
Topic 15:	1.3336148155022614e-34
Topic 16:	3.0482349509718567e-83
Topic 17:	3.0482349509718567e-83
Topic 18:	3.0482349509718567e-83
Topic 19:	3.0482349509718567e-83


Document : 6

Topic 0:	1.2118104830828574e-113
Topic 1:	1.2118104830828574e-113
Topic 2:	1.2118104830828574e-113
Topic 3:	1.2118104830828574e-113
Topic 4:	1.2118104830828574e-113
Topic 5:	1.2118104830828574e-113
Topic 6:	1.2118104830828574e-113
Topic 7:	1.2118104830828574e-113
Topic 8:	3.2940424157003086e-113
Topic 9:	1.2118104830828574e-113
Topic 10:	1.2118104830828574e-113
Topic 11:	3.917469664450395e-64
Topic 12:	1.2118104830828574e-113
Topic 13:	1.2118104830828574e-113
Topic 14:	1.2118104830828574e-113
Topic 15:	1.0
Topic 16:	1.2118104830828574e-113
Topic 17:	1.2118104830828574e-113
Topic 18:	1.2118104830828574e-113
Topic 19:	1.2118104830828574e-113


Document : 7

Topic 0:	2.6395702969591894e-66
Topic 1:	2.6395702969591894e-66
Topic 2:	2.6395702969591894e-66
Topic 3:	1.6458114310822737e-38
Topic 4:	2.6395702969591894e-66
Topic 5:	2.6395702969591894e-66
Topic 6:	2.6395702969591894e-66
Topic 7:	2.6395702969591894e-66
Topic 8:	2.6395702969591894e-66
Topic 9:	2.6395702969591894e-66
Topic 10:	2.6395702969591894e-66
Topic 11:	2.6395702969591894e-66
Topic 12:	2.6395702969591894e-66
Topic 13:	2.6395702969591894e-66
Topic 14:	3.975449735908647e-31
Topic 15:	1.0
Topic 16:	2.6395702969591894e-66
Topic 17:	2.6395702969591894e-66
Topic 18:	2.6395702969591894e-66
Topic 19:	2.6395702969591894e-66


Document : 8

Topic 0:	1.4573284785512322e-107
Topic 1:	3.961429521341682e-107
Topic 2:	1.4573284785512322e-107
Topic 3:	1.0
Topic 4:	1.4573284785512322e-107
Topic 5:	1.4573284785512322e-107
Topic 6:	1.8251045143570802e-78
Topic 7:	1.4573284785512322e-107
Topic 8:	1.4573284785512322e-107
Topic 9:	1.4573284785512322e-107
Topic 10:	1.4573284785512322e-107
Topic 11:	1.4573284785512322e-107
Topic 12:	1.1808854971746377e-103
Topic 13:	1.4573284785512322e-107
Topic 14:	1.4573284785512322e-107
Topic 15:	1.4573284785512322e-107
Topic 16:	1.4573284785512322e-107
Topic 17:	1.4573284785512322e-107
Topic 18:	1.4573284785512322e-107
Topic 19:	1.4573284785512322e-107


Document : 9

Topic 0:	1.598154732301378e-104
Topic 1:	1.598154732301378e-104
Topic 2:	1.598154732301378e-104
Topic 3:	1.598154732301378e-104
Topic 4:	2.194878508014299e-72
Topic 5:	1.598154732301378e-104
Topic 6:	1.598154732301378e-104
Topic 7:	1.598154732301378e-104
Topic 8:	1.598154732301378e-104
Topic 9:	1.598154732301378e-104
Topic 10:	5.301718666092324e-65
Topic 11:	1.598154732301378e-104
Topic 12:	1.598154732301378e-104
Topic 13:	1.598154732301378e-104
Topic 14:	1.598154732301378e-104
Topic 15:	1.0
Topic 16:	1.598154732301378e-104
Topic 17:	1.598154732301378e-104
Topic 18:	7.070450560725609e-99
Topic 19:	1.598154732301378e-104


Document : 10

Topic 0:	1.9435148500492928e-141
Topic 1:	1.9435148500492928e-141
Topic 2:	1.9435148500492928e-141
Topic 3:	1.0
Topic 4:	1.9435148500492928e-141
Topic 5:	9.429257620059944e-133
Topic 6:	1.9435148500492928e-141
Topic 7:	1.9435148500492928e-141
Topic 8:	1.9435148500492928e-141
Topic 9:	1.9435148500492928e-141
Topic 10:	1.9435148500492928e-141
Topic 11:	1.9435148500492928e-141
Topic 12:	1.9435148500492928e-141
Topic 13:	1.9435148500492928e-141
Topic 14:	1.9435148500492928e-141
Topic 15:	1.9435148500492928e-141
Topic 16:	1.9435148500492928e-141
Topic 17:	3.706956387834846e-120
Topic 18:	1.9435148500492928e-141
Topic 19:	1.9435148500492928e-141


Document : 11

Topic 0:	5.016819926933996e-121
Topic 1:	5.016819926933996e-121
Topic 2:	5.016819926933996e-121
Topic 3:	3.209979588460643e-103
Topic 4:	1.3289115574798703e-110
Topic 5:	5.016819926933996e-121
Topic 6:	7.9567438919514e-106
Topic 7:	5.016819926933996e-121
Topic 8:	5.016819926933996e-121
Topic 9:	5.016819926933996e-121
Topic 10:	3.209979588460643e-103
Topic 11:	5.016819926933996e-121
Topic 12:	5.016819926933996e-121
Topic 13:	7.445620940050319e-119
Topic 14:	5.016819926933996e-121
Topic 15:	1.0
Topic 16:	5.016819926933996e-121
Topic 17:	5.016819926933996e-121
Topic 18:	5.016819926933996e-121
Topic 19:	7.445620940050319e-119


Document : 12

Topic 0:	3.665820411179563e-77
Topic 1:	4.52398178760621e-81
Topic 2:	4.52398178760621e-81
Topic 3:	1.0
Topic 4:	8.854771883513433e-70
Topic 5:	4.52398178760621e-81
Topic 6:	4.52398178760621e-81
Topic 7:	4.52398178760621e-81
Topic 8:	4.52398178760621e-81
Topic 9:	4.52398178760621e-81
Topic 10:	2.572209372642415e-56
Topic 11:	4.52398178760621e-81
Topic 12:	4.52398178760621e-81
Topic 13:	4.52398178760621e-81
Topic 14:	4.52398178760621e-81
Topic 15:	4.52398178760621e-81
Topic 16:	4.52398178760621e-81
Topic 17:	4.52398178760621e-81
Topic 18:	4.52398178760621e-81
Topic 19:	4.52398178760621e-81


Document : 13

Topic 0:	6.796709463169299e-46
Topic 1:	6.796709463169299e-46
Topic 2:	6.796709463169299e-46
Topic 3:	0.9975273768433653
Topic 4:	6.796709463169299e-46
Topic 5:	5.735305862403281e-19
Topic 6:	6.796709463169299e-46
Topic 7:	6.796709463169299e-46
Topic 8:	6.796709463169299e-46
Topic 9:	6.796709463169299e-46
Topic 10:	6.796709463169299e-46
Topic 11:	6.796709463169299e-46
Topic 12:	6.796709463169299e-46
Topic 13:	6.796709463169299e-46
Topic 14:	6.796709463169299e-46
Topic 15:	6.796709463169299e-46
Topic 16:	6.796709463169299e-46
Topic 17:	0.0024726231566347748
Topic 18:	6.796709463169299e-46
Topic 19:	6.796709463169299e-46


Document : 14

Topic 0:	3.082440696949098e-126
Topic 1:	3.082440696949098e-126
Topic 2:	3.082440696949098e-126
Topic 3:	1.0
Topic 4:	3.082440696949098e-126
Topic 5:	9.819402048736065e-110
Topic 6:	3.082440696949098e-126
Topic 7:	3.082440696949098e-126
Topic 8:	3.082440696949098e-126
Topic 9:	3.082440696949098e-126
Topic 10:	3.082440696949098e-126
Topic 11:	1.4201379580102718e-97
Topic 12:	3.082440696949098e-126
Topic 13:	3.082440696949098e-126
Topic 14:	3.082440696949098e-126
Topic 15:	5.09107080895011e-88
Topic 16:	3.082440696949098e-126
Topic 17:	3.082440696949098e-126
Topic 18:	3.082440696949098e-126
Topic 19:	3.082440696949098e-126


Document : 15

Topic 0:	2.572209372642415e-56
Topic 1:	2.572209372642415e-56
Topic 2:	2.572209372642415e-56
Topic 3:	1.0
Topic 4:	2.572209372642415e-56
Topic 5:	2.572209372642415e-56
Topic 6:	2.572209372642415e-56
Topic 7:	2.572209372642415e-56
Topic 8:	2.572209372642415e-56
Topic 9:	2.572209372642415e-56
Topic 10:	3.975449735908647e-31
Topic 11:	2.572209372642415e-56
Topic 12:	2.572209372642415e-56
Topic 13:	2.572209372642415e-56
Topic 14:	2.572209372642415e-56
Topic 15:	4.359610000063081e-28
Topic 16:	2.572209372642415e-56
Topic 17:	2.572209372642415e-56
Topic 18:	2.572209372642415e-56
Topic 19:	2.572209372642415e-56


Document : 16

Topic 0:	2.970445045520691e-73
Topic 1:	2.970445045520691e-73
Topic 2:	2.970445045520691e-73
Topic 3:	1.2995814250075031e-24
Topic 4:	2.970445045520691e-73
Topic 5:	2.970445045520691e-73
Topic 6:	2.970445045520691e-73
Topic 7:	2.970445045520691e-73
Topic 8:	2.970445045520691e-73
Topic 9:	2.970445045520691e-73
Topic 10:	2.970445045520691e-73
Topic 11:	1.0
Topic 12:	2.970445045520691e-73
Topic 13:	2.970445045520691e-73
Topic 14:	2.970445045520691e-73
Topic 15:	2.7487850079102147e-43
Topic 16:	8.074506789675094e-73
Topic 17:	8.074506789675094e-73
Topic 18:	4.408531331463226e-71
Topic 19:	2.970445045520691e-73


Document : 17

Topic 0:	3.380306677163709e-123
Topic 1:	3.380306677163709e-123
Topic 2:	3.380306677163709e-123
Topic 3:	1.0
Topic 4:	3.380306677163709e-123
Topic 5:	3.380306677163709e-123
Topic 6:	3.380306677163709e-123
Topic 7:	3.380306677163709e-123
Topic 8:	3.380306677163709e-123
Topic 9:	3.380306677163709e-123
Topic 10:	3.380306677163709e-123
Topic 11:	3.380306677163709e-123
Topic 12:	3.380306677163709e-123
Topic 13:	3.380306677163709e-123
Topic 14:	2.601073401110048e-99
Topic 15:	3.380306677163709e-123
Topic 16:	3.380306677163709e-123
Topic 17:	3.380306677163709e-123
Topic 18:	3.380306677163709e-123
Topic 19:	3.380306677163709e-123


Document : 18

Topic 0:	5.016819926933996e-121
Topic 1:	5.016819926933996e-121
Topic 2:	5.016819926933996e-121
Topic 3:	1.0
Topic 4:	5.016819926933996e-121
Topic 5:	5.016819926933996e-121
Topic 6:	5.016819926933996e-121
Topic 7:	5.016819926933996e-121
Topic 8:	5.016819926933996e-121
Topic 9:	5.016819926933996e-121
Topic 10:	5.016819926933996e-121
Topic 11:	1.0225689071173033e-86
Topic 12:	5.016819926933996e-121
Topic 13:	5.016819926933996e-121
Topic 14:	5.016819926933996e-121
Topic 15:	2.7390908706001e-119
Topic 16:	5.016819926933996e-121
Topic 17:	5.016819926933996e-121
Topic 18:	5.016819926933996e-121
Topic 19:	5.016819926933996e-121


Document : 19

Topic 0:	4.52398178760621e-81
Topic 1:	6.122543565829638e-82
Topic 2:	6.122543565829638e-82
Topic 3:	1.0
Topic 4:	4.020060215743355e-74
Topic 5:	6.122543565829638e-82
Topic 6:	6.122543565829638e-82
Topic 7:	6.122543565829638e-82
Topic 8:	6.122543565829638e-82
Topic 9:	1.4788975056432133e-74
Topic 10:	6.122543565829638e-82
Topic 11:	1.664279891894355e-81
Topic 12:	6.122543565829638e-82
Topic 13:	6.122543565829638e-82
Topic 14:	6.122543565829638e-82
Topic 15:	6.122543565829638e-82
Topic 16:	6.122543565829638e-82
Topic 17:	6.122543565829638e-82
Topic 18:	6.122543565829638e-82
Topic 19:	1.664279891894355e-81


Document : 20

Topic 0:	9.568814292462674e-100
Topic 1:	9.568814292462674e-100
Topic 2:	9.568814292462674e-100
Topic 3:	1.0
Topic 4:	9.568814292462674e-100
Topic 5:	9.568814292462674e-100
Topic 6:	9.568814292462674e-100
Topic 7:	9.568814292462674e-100
Topic 8:	9.568814292462674e-100
Topic 9:	9.568814292462674e-100
Topic 10:	9.568814292462674e-100
Topic 11:	9.568814292462674e-100
Topic 12:	9.568814292462674e-100
Topic 13:	9.568814292462674e-100
Topic 14:	9.568814292462674e-100
Topic 15:	6.714184288211594e-79
Topic 16:	9.568814292462674e-100
Topic 17:	7.868448159078602e-63
Topic 18:	9.568814292462674e-100
Topic 19:	9.568814292462674e-100


Document : 21

Topic 0:	2.194878508014299e-72
Topic 1:	2.194878508014299e-72
Topic 2:	2.194878508014299e-72
Topic 3:	1.5007857627073948e-41
Topic 4:	2.194878508014299e-72
Topic 5:	2.194878508014299e-72
Topic 6:	2.194878508014299e-72
Topic 7:	2.194878508014299e-72
Topic 8:	2.194878508014299e-72
Topic 9:	2.194878508014299e-72
Topic 10:	2.194878508014299e-72
Topic 11:	1.4411565509640892e-64
Topic 12:	2.194878508014299e-72
Topic 13:	9.710436457780846e-67
Topic 14:	1.603810890548638e-28
Topic 15:	1.0
Topic 16:	2.194878508014299e-72
Topic 17:	2.194878508014299e-72
Topic 18:	2.194878508014299e-72
Topic 19:	2.194878508014299e-72


Document : 22

Topic 0:	4.52398178760621e-81
Topic 1:	2.7086952666810816e-76
Topic 2:	4.52398178760621e-81
Topic 3:	4.52398178760621e-81
Topic 4:	8.628801156620959e-60
Topic 5:	4.52398178760621e-81
Topic 6:	4.52398178760621e-81
Topic 7:	4.52398178760621e-81
Topic 8:	4.52398178760621e-81
Topic 9:	4.52398178760621e-81
Topic 10:	4.52398178760621e-81
Topic 11:	4.52398178760621e-81
Topic 12:	2.194878508014299e-72
Topic 13:	4.52398178760621e-81
Topic 14:	4.52398178760621e-81
Topic 15:	1.0
Topic 16:	6.714184288211594e-79
Topic 17:	2.470010363869359e-79
Topic 18:	8.074506789675094e-73
Topic 19:	4.52398178760621e-81


Document : 23

Topic 0:	6.122543565829638e-82
Topic 1:	6.122543565829638e-82
Topic 2:	6.122543565829638e-82
Topic 3:	1.0
Topic 4:	6.122543565829638e-82
Topic 5:	1.2806276389220833e-57
Topic 6:	6.122543565829638e-82
Topic 7:	6.122543565829638e-82
Topic 8:	6.122543565829638e-82
Topic 9:	6.122543565829638e-82
Topic 10:	6.122543565829638e-82
Topic 11:	6.122543565829638e-82
Topic 12:	6.122543565829638e-82
Topic 13:	6.122543565829638e-82
Topic 14:	6.122543565829638e-82
Topic 15:	7.47197233734299e-43
Topic 16:	6.122543565829638e-82
Topic 17:	6.122543565829638e-82
Topic 18:	6.122543565829638e-82
Topic 19:	6.122543565829638e-82


Document : 24

Topic 0:	3.163163540395093e-136
Topic 1:	3.163163540395093e-136
Topic 2:	3.163163540395093e-136
Topic 3:	7.555819019711961e-86
Topic 4:	3.163163540395093e-136
Topic 5:	3.163163540395093e-136
Topic 6:	3.163163540395093e-136
Topic 7:	3.163163540395093e-136
Topic 8:	3.860335205164256e-97
Topic 9:	3.163163540395093e-136
Topic 10:	3.163163540395093e-136
Topic 11:	3.163163540395093e-136
Topic 12:	3.163163540395093e-136
Topic 13:	3.163163540395093e-136
Topic 14:	3.163163540395093e-136
Topic 15:	1.0
Topic 16:	3.163163540395093e-136
Topic 17:	3.163163540395093e-136
Topic 18:	3.163163540395093e-136
Topic 19:	3.163163540395093e-136


Document : 25

Topic 0:	8.285961676100547e-83
Topic 1:	8.285961676100547e-83
Topic 2:	8.285961676100547e-83
Topic 3:	8.285961676100547e-83
Topic 4:	4.408531331463226e-71
Topic 5:	8.285961676100547e-83
Topic 6:	8.285961676100547e-83
Topic 7:	2.194878508014299e-72
Topic 8:	8.285961676100547e-83
Topic 9:	8.285961676100547e-83
Topic 10:	8.285961676100547e-83
Topic 11:	8.285961676100547e-83
Topic 12:	8.285961676100547e-83
Topic 13:	1.7785284761271306e-68
Topic 14:	8.285961676100547e-83
Topic 15:	1.0
Topic 16:	2.470010363869359e-79
Topic 17:	8.285961676100547e-83
Topic 18:	8.194012623990515e-40
Topic 19:	8.285961676100547e-83


Document : 26

Topic 0:	1.3289115574798703e-110
Topic 1:	1.3289115574798703e-110
Topic 2:	1.3289115574798703e-110
Topic 3:	1.3289115574798703e-110
Topic 4:	8.502954135303866e-93
Topic 5:	1.3289115574798703e-110
Topic 6:	1.3289115574798703e-110
Topic 7:	1.3289115574798703e-110
Topic 8:	1.3289115574798703e-110
Topic 9:	1.3289115574798703e-110
Topic 10:	1.3289115574798703e-110
Topic 11:	1.3289115574798703e-110
Topic 12:	1.3289115574798703e-110
Topic 13:	1.3289115574798703e-110
Topic 14:	1.3289115574798703e-110
Topic 15:	1.0
Topic 16:	1.3289115574798703e-110
Topic 17:	1.3289115574798703e-110
Topic 18:	1.3289115574798703e-110
Topic 19:	3.6123561383267394e-110


Document : 27

Topic 0:	8.408597124803537e-50
Topic 1:	8.408597124803537e-50
Topic 2:	8.408597124803537e-50
Topic 3:	2.8625185805493575e-20
Topic 4:	8.408597124803537e-50
Topic 5:	1.3685394711738355e-44
Topic 6:	8.408597124803537e-50
Topic 7:	8.408597124803537e-50
Topic 8:	8.408597124803537e-50
Topic 9:	8.408597124803537e-50
Topic 10:	8.408597124803537e-50
Topic 11:	1.2664165549094015e-14
Topic 12:	2.2856936767186427e-49
Topic 13:	8.408597124803537e-50
Topic 14:	8.408597124803537e-50
Topic 15:	0.9999999999999873
Topic 16:	8.408597124803537e-50
Topic 17:	8.408597124803537e-50
Topic 18:	8.408597124803537e-50
Topic 19:	8.408597124803537e-50


Document : 28

Topic 0:	1.6584104776811452e-157
Topic 1:	1.6584104776811452e-157
Topic 2:	1.6584104776811452e-157
Topic 3:	1.0
Topic 4:	1.6584104776811452e-157
Topic 5:	1.6584104776811452e-157
Topic 6:	1.6584104776811452e-157
Topic 7:	3.3310064883265936e-156
Topic 8:	7.255611259606534e-109
Topic 9:	2.337279285007143e-135
Topic 10:	1.6584104776811452e-157
Topic 11:	1.6584104776811452e-157
Topic 12:	1.6584104776811452e-157
Topic 13:	1.6584104776811452e-157
Topic 14:	1.6584104776811452e-157
Topic 15:	6.714184288211594e-79
Topic 16:	1.6584104776811452e-157
Topic 17:	1.6584104776811452e-157
Topic 18:	1.6584104776811452e-157
Topic 19:	4.508027065606742e-157


Document : 29

Topic 0:	8.854771883513433e-70
Topic 1:	8.854771883513433e-70
Topic 2:	8.854771883513433e-70
Topic 3:	1.0
Topic 4:	8.854771883513433e-70
Topic 5:	8.854771883513433e-70
Topic 6:	8.854771883513433e-70
Topic 7:	8.854771883513433e-70
Topic 8:	1.0648786602415064e-63
Topic 9:	8.854771883513433e-70
Topic 10:	8.854771883513433e-70
Topic 11:	8.854771883513433e-70
Topic 12:	8.854771883513433e-70
Topic 13:	6.991989996645917e-56
Topic 14:	8.854771883513433e-70
Topic 15:	8.854771883513433e-70
Topic 16:	8.854771883513433e-70
Topic 17:	2.6786369618080778e-33
Topic 18:	8.854771883513433e-70
Topic 19:	8.854771883513433e-70


Document : 30

Topic 0:	4.590938473882946e-48
Topic 1:	4.590938473882946e-48
Topic 2:	4.590938473882946e-48
Topic 3:	4.590938473882946e-48
Topic 4:	4.590938473882946e-48
Topic 5:	4.590938473882946e-48
Topic 6:	4.590938473882946e-48
Topic 7:	4.590938473882946e-48
Topic 8:	4.590938473882946e-48
Topic 9:	4.590938473882946e-48
Topic 10:	4.590938473882946e-48
Topic 11:	1.0530617357553812e-20
Topic 12:	4.590938473882946e-48
Topic 13:	4.590938473882946e-48
Topic 14:	3.392270193026015e-47
Topic 15:	1.0
Topic 16:	4.590938473882946e-48
Topic 17:	4.590938473882946e-48
Topic 18:	4.590938473882946e-48
Topic 19:	4.590938473882946e-48


Document : 31

Topic 0:	1.2806276389220392e-57
Topic 1:	1.2806276389220392e-57
Topic 2:	1.2806276389220392e-57
Topic 3:	3.442477108469858e-14
Topic 4:	2.572209372642326e-56
Topic 5:	1.2806276389220392e-57
Topic 6:	1.2806276389220392e-57
Topic 7:	1.2806276389220392e-57
Topic 8:	6.991989996645676e-56
Topic 9:	1.2806276389220392e-57
Topic 10:	1.2806276389220392e-57
Topic 11:	1.2806276389220392e-57
Topic 12:	1.2806276389220392e-57
Topic 13:	1.2806276389220392e-57
Topic 14:	1.2806276389220392e-57
Topic 15:	0.9999999999999656
Topic 16:	1.2806276389220392e-57
Topic 17:	1.2806276389220392e-57
Topic 18:	1.2806276389220392e-57
Topic 19:	2.5065674758998668e-46


Document : 32

Topic 0:	1.72702877557863e-134
Topic 1:	1.72702877557863e-134
Topic 2:	1.72702877557863e-134
Topic 3:	1.0
Topic 4:	1.72702877557863e-134
Topic 5:	1.72702877557863e-134
Topic 6:	1.8729002841608093e-88
Topic 7:	1.72702877557863e-134
Topic 8:	1.72702877557863e-134
Topic 9:	1.72702877557863e-134
Topic 10:	1.72702877557863e-134
Topic 11:	1.72702877557863e-134
Topic 12:	1.72702877557863e-134
Topic 13:	2.563137964446793e-132
Topic 14:	1.72702877557863e-134
Topic 15:	1.5346568571889095e-127
Topic 16:	1.72702877557863e-134
Topic 17:	1.72702877557863e-134
Topic 18:	1.72702877557863e-134
Topic 19:	1.72702877557863e-134


Document : 33

Topic 0:	3.5996164455835086e-186
Topic 1:	3.5996164455835086e-186
Topic 2:	3.5996164455835086e-186
Topic 3:	3.5996164455835086e-186
Topic 4:	9.784771973451989e-186
Topic 5:	2.970445045520691e-73
Topic 6:	3.5996164455835086e-186
Topic 7:	3.5996164455835086e-186
Topic 8:	3.5996164455835086e-186
Topic 9:	3.5996164455835086e-186
Topic 10:	3.5996164455835086e-186
Topic 11:	3.5996164455835086e-186
Topic 12:	3.5996164455835086e-186
Topic 13:	3.5996164455835086e-186
Topic 14:	3.5996164455835086e-186
Topic 15:	1.0
Topic 16:	3.5996164455835086e-186
Topic 17:	3.5996164455835086e-186
Topic 18:	3.5996164455835086e-186
Topic 19:	3.5996164455835086e-186


Document : 34

Topic 0:	9.964733010103672e-77
Topic 1:	5.301718666092324e-65
Topic 2:	9.964733010103672e-77
Topic 3:	1.0
Topic 4:	9.964733010103672e-77
Topic 5:	2.4069765506104637e-69
Topic 6:	9.964733010103672e-77
Topic 7:	9.964733010103672e-77
Topic 8:	1.1983630608508849e-70
Topic 9:	1.1677812485237086e-60
Topic 10:	9.964733010103672e-77
Topic 11:	9.964733010103672e-77
Topic 12:	9.964733010103672e-77
Topic 13:	9.964733010103672e-77
Topic 14:	9.964733010103672e-77
Topic 15:	6.375869581278994e-59
Topic 16:	9.964733010103672e-77
Topic 17:	9.964733010103672e-77
Topic 18:	9.964733010103672e-77
Topic 19:	9.964733010103672e-77


Document : 35

Topic 0:	1.6889118802245324e-48
Topic 1:	1.6889118802245324e-48
Topic 2:	5.900090541597061e-29
Topic 3:	1.2995814250075031e-24
Topic 4:	1.6889118802245324e-48
Topic 5:	1.6889118802245324e-48
Topic 6:	1.6889118802245324e-48
Topic 7:	1.6889118802245324e-48
Topic 8:	1.6889118802245324e-48
Topic 9:	7.984904245686979e-30
Topic 10:	1.6889118802245324e-48
Topic 11:	1.6889118802245324e-48
Topic 12:	1.6889118802245324e-48
Topic 13:	1.6889118802245324e-48
Topic 14:	1.6889118802245324e-48
Topic 15:	1.0
Topic 16:	7.47197233734299e-43
Topic 17:	1.6889118802245324e-48
Topic 18:	1.6889118802245324e-48
Topic 19:	1.6889118802245324e-48


Document : 36

Topic 0:	4.1863939992460907e-51
Topic 1:	4.1863939992460907e-51
Topic 2:	4.1863939992460907e-51
Topic 3:	1.3887943864771146e-11
Topic 4:	3.0144087850235103e-40
Topic 5:	4.1863939992460907e-51
Topic 6:	4.1863939992460907e-51
Topic 7:	3.0144087850235103e-40
Topic 8:	4.1863939992460907e-51
Topic 9:	4.1863939992460907e-51
Topic 10:	4.1863939992460907e-51
Topic 11:	4.1863939992460907e-51
Topic 12:	4.1863939992460907e-51
Topic 13:	4.1863939992460907e-51
Topic 14:	4.1863939992460907e-51
Topic 15:	0.999999999986112
Topic 16:	4.1863939992460907e-51
Topic 17:	5.380186159946418e-32
Topic 18:	4.1863939992460907e-51
Topic 19:	4.1863939992460907e-51


Document : 37

Topic 0:	1.7927717865660775e-35
Topic 1:	1.7927717865660775e-35
Topic 2:	1.7927717865660775e-35
Topic 3:	0.9933071490757153
Topic 4:	1.7927717865660775e-35
Topic 5:	1.7927717865660775e-35
Topic 6:	4.873258969996626e-35
Topic 7:	1.7927717865660775e-35
Topic 8:	1.5930768233474514e-28
Topic 9:	1.7927717865660775e-35
Topic 10:	1.7927717865660775e-35
Topic 11:	1.7927717865660775e-35
Topic 12:	1.7927717865660775e-35
Topic 13:	1.7927717865660775e-35
Topic 14:	1.7927717865660775e-35
Topic 15:	0.006692850924284856
Topic 16:	1.7927717865660775e-35
Topic 17:	1.7927717865660775e-35
Topic 18:	1.7927717865660775e-35
Topic 19:	1.7927717865660775e-35


Document : 38

Topic 0:	1.6218080426054863e-71
Topic 1:	1.6218080426054863e-71
Topic 2:	1.6218080426054863e-71
Topic 3:	1.0
Topic 4:	1.6218080426054863e-71
Topic 5:	1.6218080426054863e-71
Topic 6:	1.6218080426054863e-71
Topic 7:	1.6218080426054863e-71
Topic 8:	1.6218080426054863e-71
Topic 9:	1.6218080426054863e-71
Topic 10:	1.6218080426054863e-71
Topic 11:	1.6218080426054863e-71
Topic 12:	3.532628572200807e-24
Topic 13:	1.6218080426054863e-71
Topic 14:	1.6218080426054863e-71
Topic 15:	1.4411565509640892e-64
Topic 16:	1.6218080426054863e-71
